Transaction ID,Product ID,Customer ID,Status,Created At,Campaign,SKU,Price,QTY,Discount,Shipping Cost,Total Revenue,Category Name,Payment Method
ID-11512,822265,104425,,2023-12-12,Campaign 12/12,SOGSND5A43754265E11,5.20E+06,1,0.00E+00,0,"5,200,000",Soghaat,COD
ID-10584,818417,63313,,2023-12-12,Campaign 12/12,BAGARC5AB0ADDC20671,2.99E+06,1,0.00E+00,0,"2,990,000",Beauty & Grooming,COD
ID-9918,795471,97710,,2023-12-12,Campaign 12/12,SADTOP5A6FF80B41C16,2.23E+06,1,0.00E+00,0,"2,230,000",School & Education,COD
ID-12984,830466,5236,,2023-12-12,Campaign 12/12,MEFOXF5AD9FF52D401A-S,7.43E+06,1,0.00E+00,0,"7,430,000",Men's Fashion,COD
ID-10970,819646,85775,,2023-12-12,Campaign 12/12,HASQAR5A618CCE63D2D,1.33E+06,1,0.00E+00,0,"1,330,000",Health & Sports,COD
ID-12260,826221,104940,,2023-12-12,Campaign 12/12,COMGIF5A7BFF8E0A1F9,3.33E+06,1,3.33E+05,0,"2,997,000",Computing,COD
ID-12354,826710,104967,,2023-12-12,Campaign 12/12,MEFKUR59ACC9C2C395D,6.48E+06,1,0.00E+00,0,"6,480,000",Men's Fashion,Credit Card
ID-13040,830381,88378,,2023-12-12,Campaign 12/12,APPNAT5A0A01860CE92,7.95E+06,1,0.00E+00,0,"7,950,000",Appliances,Transfer Bank
ID-12637,828471,93485,,2023-12-12,Campaign 12/12,MEFVEE5AA0DA07710EB-XL,5.40E+06,1,0.00E+00,0,"5,400,000",Men's Fashion,COD
ID-11451,822026,32299,,2023-12-12,Campaign 12/12,MEFMYD5A9E5E46D085F,7.99E+06,1,0.00E+00,0,"7,990,000",Men's Fashion,COD
ID-10374,814348,102385,,2023-12-12,Campaign 12/12,MEFHAW5A7DB36286177,4.99E+06,1,0.00E+00,0,"4,990,000",Men's Fashion,COD
ID-9474,793532,15689,,2023-12-12,Campaign 12/12,BAGLUX5A099F4E3D5CF,2.10E+06,5,0.00E+00,0,"10,500,000",Beauty & Grooming,COD
ID-12868,829623,105498,,2023-12-12,Campaign 12/12,BAGKEM59D91BD48E25B,4.49E+06,1,0.00E+00,0,"4,490,000",Beauty & Grooming,COD
ID-12049,825978,53138,,2023-12-12,Campaign 12/12,KNO59D64DAF36939,2.60E+05,5,2.60E+04,0,"1,274,000",Superstore,COD
ID-10669,818712,1412,,2023-12-12,Campaign 12/12,MEFMAR59FB3AE1761DD-S,2.99E+06,1,0.00E+00,0,"2,990,000",Men's Fashion,COD
ID-11508,822244,104420,,2023-12-12,Campaign 12/12,MATSAM5A37783002C26,9.90E+05,1,0.00E+00,0,"990,000",Mobiles & Tablets,COD
ID-9926,795576,97717,,2023-12-12,Campaign 12/12,BAGGAR5AA0E66643A50,2.90E+06,1,0.00E+00,0,"2,900,000",Beauty & Grooming,COD
ID-10975,819677,85775,,2023-12-12,Campaign 12/12,HASQAR5A536987ECB68,8.90E+05,3,0.00E+00,0,"2,670,000",Health & Sports,COD
ID-10611,818137,85775,,2023-12-12,Campaign 12/12,HASQAR5A618CD0ECCA5,9.80E+05,1,0.00E+00,0,"980,000",Health & Sports,COD
ID-11296,821161,104160,,2023-12-12,Campaign 12/12,GLA5A376F60961C2,2.55E+06,1,0.00E+00,0,"2,550,000",Superstore,COD
ID-12276,826587,104978,,2023-12-12,Campaign 12/12,MEFDEA5A570E619D8D2,1.49E+06,1,1.49E+05,0,"1,341,000",Men's Fashion,COD
ID-12807,829493,27689,,2023-12-12,Campaign 12/12,BAGHEM5A9F907C76C5E,1.40E+06,1,0.00E+00,0,"1,400,000",Beauty & Grooming,COD
ID-11199,820859,2608,,2023-12-12,Campaign 12/12,BAGSAE5A55F1F627C13,5.40E+06,1,0.00E+00,0,"5,400,000",Beauty & Grooming,COD
ID-10443,816280,93532,,2023-12-12,Campaign 12/12,MEFMAR59FB3ADD5D415,8.99E+06,1,0.00E+00,0,"8,990,000",Men's Fashion,COD
ID-12375,826941,105019,,2023-12-12,Campaign 12/12,HALEMA59AC635278009,7.47E+06,1,0.00E+00,0,"7,470,000",Home & Living,COD
ID-10475,817595,103411,,2023-12-12,Campaign 12/12,MEFDIK5AA388A53EF6D,9.00E+06,1,0.00E+00,0,"9,000,000",Men's Fashion,COD
ID-9697,794177,97522,,2023-12-12,Campaign 12/12,BAGSAE5A7309FF96BED,9.00E+05,2,0.00E+00,0,"1,800,000",Beauty & Grooming,COD
ID-12133,826185,89995,,2023-12-12,Campaign 12/12,BAGDOV5A099F4EF3FFA,3.52E+06,2,3.52E+05,0,"6,688,000",Beauty & Grooming,Instant Payment
ID-11509,822245,104420,,2023-12-12,Campaign 12/12,MATHUA5A38C834221DF,5.55E+06,1,0.00E+00,0,"5,550,000",Mobiles & Tablets,COD
ID-12401,827212,105062,,2023-12-12,Campaign 12/12,WOFDEA5AA7D0DBCB426-M,5.99E+06,1,0.00E+00,0,"5,990,000",Women's Fashion,COD
ID-10327,813632,34070,,2023-12-12,Campaign 12/12,BAGDEA5A97957B17186,4.00E+06,1,0.00E+00,0,"4,000,000",Beauty & Grooming,COD
ID-11784,823903,104684,,2023-12-12,Campaign 12/12,BAGSAE5A8D14298B315,1.00E+06,1,0.00E+00,0,"1,000,000",Beauty & Grooming,Transfer Bank
ID-11747,823668,104560,,2023-12-12,Campaign 12/12,BAGRIV5A7171B467B2B,2.55E+06,1,0.00E+00,0,"2,550,000",Beauty & Grooming,COD
ID-9784,795457,46447,,2023-12-12,Campaign 12/12,SADPAR5AA7AB1A4EF62,5.07E+06,1,5.07E+05,0,"4,563,000",School & Education,Instant Payment
ID-11744,823646,104003,,2023-12-12,Campaign 12/12,FIT5A6F1B3E1D3DD,2.99E+06,1,0.00E+00,0,"2,990,000",Superstore,COD
ID-9730,794892,97633,,2023-12-12,Campaign 12/12,MATUNI59AC98501B728,4.05E+06,1,4.05E+05,0,"3,645,000",Mobiles & Tablets,Instant Payment
ID-10809,818896,103717,,2023-12-12,Campaign 12/12,AME5A82D156212C2,1.49E+06,1,0.00E+00,0,"1,490,000",Superstore,Instant Payment
ID-11881,826423,7415,,2023-12-12,Campaign 12/12,WOFGUL59C24C9C6070C,5.76E+06,1,5.76E+05,0,"5,184,000",Women's Fashion,COD
ID-10566,817966,103488,,2023-12-12,Campaign 12/12,KABPLA5AA7ADF86D34B,5.99E+06,1,0.00E+00,0,"5,990,000",Kids & Baby,Instant Payment
ID-11958,826523,26574,,2023-12-12,Campaign 12/12,JAZ5A5F32D789415,1.50E+05,1,1.50E+04,0,"135,000",Superstore,COD
ID-9579,794806,63588,,2023-12-12,Campaign 12/12,SOGMDF5A09BC0D96BE3,8.64E+05,1,8.64E+04,0,"777,600",Soghaat,Virtual Account
ID-11329,821197,103844,,2023-12-12,Campaign 12/12,KABDYN5A0029C3AD8D1,1.99E+06,1,0.00E+00,0,"1,990,000",Kids & Baby,COD
ID-12538,828096,33428,,2023-12-12,Campaign 12/12,HALSHO59F837EDD7C1C,5.95E+06,1,0.00E+00,0,"5,950,000",Home & Living,COD
ID-11365,821372,104211,,2023-12-12,Campaign 12/12,WOFSIT5A993A8410D42,6.30E+06,1,0.00E+00,0,"6,300,000",Women's Fashion,COD
ID-10918,819923,853,,2023-12-12,Campaign 12/12,SOGAME5A82D1BC4E287,5.29E+06,1,5.29E+05,0,"4,761,000",Soghaat,COD
ID-12845,829483,105462,,2023-12-12,Campaign 12/12,WOFUBA59ACC8A3A68FC,3.00E+06,1,0.00E+00,0,"3,000,000",Women's Fashion,COD
ID-10737,818599,103643,,2023-12-12,Campaign 12/12,HALSHO59F82E0B3AEED,6.95E+06,1,0.00E+00,0,"6,950,000",Home & Living,COD
ID-12886,829993,39575,,2023-12-12,Campaign 12/12,SOGMDF5A09BC14091FF,3.65E+06,1,0.00E+00,0,"3,650,000",Soghaat,COD
ID-12562,827896,85775,,2023-12-12,Campaign 12/12,HASQAR5A687F255CCE7,2.13E+06,1,0.00E+00,0,"2,130,000",Health & Sports,COD
ID-11384,821946,33969,,2023-12-12,Campaign 12/12,SOGAMB5AA816466DD94,1.30E+06,1,0.00E+00,0,"1,300,000",Soghaat,COD
ID-12907,829729,85775,,2023-12-12,Campaign 12/12,HASQAR5A5369922FF49,1.60E+06,1,0.00E+00,0,"1,600,000",Health & Sports,COD
ID-9587,793683,65071,,2023-12-12,Campaign 12/12,MEFECH5A4B607949DFF-43,5.99E+06,1,5.99E+05,0,"5,391,000",Men's Fashion,Instant Payment
ID-12135,825156,90716,,2023-12-12,Campaign 12/12,GET5AB8D4DB0F936,3.30E+06,1,3.30E+05,0,"2,970,000",Superstore,Instant Payment
ID-10904,819393,103799,,2023-12-12,Campaign 12/12,COMUNI5AB22ED2A534E,1.00E+06,1,0.00E+00,0,"1,000,000",Computing,COD
ID-12872,830121,334,,2023-12-12,Campaign 12/12,MATBEL5A7441F3CE679,2.50E+06,1,0.00E+00,0,"2,500,000",Mobiles & Tablets,COD
ID-10852,819190,85775,,2023-12-12,Campaign 12/12,HASQAR5A7449994BBA7,1.86E+06,1,0.00E+00,0,"1,860,000",Health & Sports,COD
ID-10750,818688,103665,,2023-12-12,Campaign 12/12,BAGBCL5A53436C10CED,7.64E+06,1,0.00E+00,0,"7,640,000",Beauty & Grooming,COD
ID-12330,826969,85775,,2023-12-12,Campaign 12/12,HASQAR5A618CB95E324,3.72E+06,1,0.00E+00,0,"3,720,000",Health & Sports,COD
ID-12290,826740,14677,,2023-12-12,Campaign 12/12,BAGFT5A3272925D642,2.24E+06,2,0.00E+00,0,"4,480,000",Beauty & Grooming,COD
ID-9946,796182,97776,,2023-12-12,Campaign 12/12,SOGBUT5A8BB4C198DE4,3.65E+06,1,3.65E+05,0,"3,285,000",Soghaat,Instant Payment
ID-12396,827123,105046,,2023-12-12,Campaign 12/12,HASACO5A32718CC1BC7,6.00E+06,1,0.00E+00,0,"6,000,000",Health & Sports,COD
ID-10265,802662,17702,,2023-12-12,Campaign 12/12,TAR59EDB8A30D992,4.90E+05,4,0.00E+00,0,"1,960,000",Superstore,COD
ID-9725,794652,97593,,2023-12-12,Campaign 12/12,BAGGAR5AA0E66993D23,2.55E+06,1,0.00E+00,0,"2,550,000",Beauty & Grooming,COD
ID-11860,825790,566,,2023-12-12,Campaign 12/12,MOR5A8D58C2CB90C,3.00E+06,1,3.00E+05,0,"2,700,000",Superstore,COD
ID-11907,826662,9156,,2023-12-12,Campaign 12/12,BAGKUR5AB167A5DF436,4.99E+06,1,4.99E+05,0,"4,491,000",Beauty & Grooming,COD
ID-12621,828419,55530,,2023-12-12,Campaign 12/12,HALREG5A81624EF39D8,2.99E+06,1,0.00E+00,0,"2,990,000",Home & Living,COD
ID-12871,829758,33,,2023-12-12,Campaign 12/12,SOGAMB5A698D0993A60,2.00E+05,1,0.00E+00,0,"200,000",Soghaat,COD
ID-11544,822428,85775,,2023-12-12,Campaign 12/12,HASQAR5A5369A9269C2,7.50E+05,2,0.00E+00,0,"1,500,000",Health & Sports,COD
ID-12733,829289,16246,,2023-12-12,Campaign 12/12,HALEMA59AC70ED76836,8.72E+06,1,0.00E+00,0,"8,720,000",Home & Living,COD
ID-11733,823881,84305,,2023-12-12,Campaign 12/12,HASBES5A81407667255,5.79E+06,1,0.00E+00,0,"5,790,000",Health & Sports,Transfer Bank
ID-11299,821465,11025,,2023-12-12,Campaign 12/12,MATHAR5A583C318669B,2.26E+06,1,0.00E+00,0,"2,260,000",Mobiles & Tablets,COD
ID-12032,826681,51250,,2023-12-12,Campaign 12/12,WOFSIT5ABB3A7AE49F6,7.00E+06,1,7.00E+05,0,"6,300,000",Women's Fashion,Virtual Account
ID-12207,824760,104803,,2023-12-12,Campaign 12/12,HASQAR5A618CC063535,1.89E+06,1,1.89E+05,0,"1,701,000",Health & Sports,COD
ID-11624,823474,8710,,2023-12-12,Campaign 12/12,WOFDEA5A23FAD34CA5D-L,6.99E+06,1,0.00E+00,0,"6,990,000",Women's Fashion,COD
ID-10585,818399,64448,,2023-12-12,Campaign 12/12,MEFWEA5AAAA71813E57-M,6.49E+06,1,0.00E+00,0,"6,490,000",Men's Fashion,COD
ID-12590,827915,105177,,2023-12-12,Campaign 12/12,RUS59AC82E141E33,8.64E+06,1,0.00E+00,0,"8,640,000",Superstore,COD
ID-10627,818058,103508,,2023-12-12,Campaign 12/12,MEFAYB59FAB68C53435-8,7.99E+06,1,0.00E+00,0,"7,990,000",Men's Fashion,COD
ID-12964,829699,105513,,2023-12-12,Campaign 12/12,APPSTE59D5F3C09A877,2.32E+06,5,0.00E+00,0,"11,600,000",Appliances,COD
ID-12387,827088,105037,,2023-12-12,Campaign 12/12,MATFLO5A741B7F48054,3.79E+06,1,0.00E+00,0,"3,790,000",Mobiles & Tablets,COD
ID-12341,827044,85775,,2023-12-12,Campaign 12/12,HASQAR5A53691FC8D4B,7.10E+05,1,0.00E+00,0,"710,000",Health & Sports,COD
ID-12491,827307,105078,,2023-12-12,Campaign 12/12,MEFEAS5AB0B6BBB7937,8.99E+06,1,0.00E+00,0,"8,990,000",Men's Fashion,COD
ID-10525,817743,85775,,2023-12-12,Campaign 12/12,HASQAR5A744999A7B52,1.33E+06,2,0.00E+00,0,"2,660,000",Health & Sports,COD
ID-9977,797149,6353,,2023-12-12,Campaign 12/12,SOGAMB5A311E538EB4C,4.20E+06,1,0.00E+00,0,"4,200,000",Soghaat,COD
ID-10640,818184,103533,,2023-12-12,Campaign 12/12,HALSJE5A8D264602859,2.39E+06,1,0.00E+00,0,"2,390,000",Home & Living,COD
ID-10986,819909,93196,,2023-12-12,Campaign 12/12,COMREM5A6EE62AADF5A,8.74E+06,1,8.74E+05,0,"7,866,000",Computing,COD
ID-12358,826768,104990,,2023-12-12,Campaign 12/12,MEFRAF5A2A2D622F637-XL,1.79E+06,1,0.00E+00,0,"1,790,000",Men's Fashion,COD
ID-11219,820913,26897,,2023-12-12,Campaign 12/12,MATRUB5A0D76E6DC9D9,1.49E+06,1,0.00E+00,0,"1,490,000",Mobiles & Tablets,COD
ID-12988,830474,5236,,2023-12-12,Campaign 12/12,MEFDES5A9CF96E8109A-S,3.99E+06,1,0.00E+00,0,"3,990,000",Men's Fashion,COD
ID-11869,824931,4797,,2023-12-12,Campaign 12/12,HASQAR5AA75A531696E,6.30E+05,1,6.30E+04,0,"567,000",Health & Sports,Transfer Bank
ID-9711,794310,97538,,2023-12-12,Campaign 12/12,BAGRIV5A70392D1A575,7.51E+05,1,0.00E+00,0,"751,000",Beauty & Grooming,COD
ID-10568,818002,103495,,2023-12-12,Campaign 12/12,MATMAB5A9149955107B,6.99E+06,1,0.00E+00,0,"6,990,000",Mobiles & Tablets,COD
ID-12934,829764,85775,,2023-12-12,Campaign 12/12,HASQAR5A618CC678A1A,3.19E+06,4,0.00E+00,0,"12,760,000",Health & Sports,COD
ID-10430,816710,85775,,2023-12-12,Campaign 12/12,HASQAR5A53691BB27CE,1.11E+06,2,0.00E+00,0,"2,220,000",Health & Sports,COD
ID-11007,819590,103855,,2023-12-12,Campaign 12/12,HASHAW5A7D53550A05E,5.99E+06,1,0.00E+00,0,"5,990,000",Health & Sports,COD
ID-10772,818971,23832,,2023-12-12,Campaign 12/12,COMA4T5A09A73313F44,8.40E+06,1,0.00E+00,0,"8,400,000",Computing,Instant Payment
ID-10262,803670,6118,,2023-12-12,Campaign 12/12,COMREM5A74427360CE9,1.90E+06,1,0.00E+00,0,"1,900,000",Computing,Instant Payment
ID-12628,828368,85775,,2023-12-12,Campaign 12/12,HASQAR5A53698E5B971,1.33E+06,1,0.00E+00,0,"1,330,000",Health & Sports,COD
ID-12259,826116,104936,,2023-12-12,Campaign 12/12,MEFDEA5A2A88AF51971-M,6.99E+06,1,0.00E+00,0,"6,990,000",Men's Fashion,COD
ID-12527,827769,105156,,2023-12-12,Campaign 12/12,HASQAR5A536942246DF,2.39E+06,1,0.00E+00,0,"2,390,000",Health & Sports,COD
ID-10022,796815,42517,,2023-12-12,Campaign 12/12,BAGGAR5AA0E668DDF38,2.55E+06,1,0.00E+00,0,"2,550,000",Beauty & Grooming,Credit Card
ID-10115,796584,97815,,2023-12-12,Campaign 12/12,MATBIZ5A702C86AA568,4.40E+06,1,0.00E+00,0,"4,400,000",Mobiles & Tablets,COD
ID-10898,819337,103790,,2023-12-12,Campaign 12/12,HASQAR5A744999A7B52,1.33E+06,2,0.00E+00,0,"2,660,000",Health & Sports,COD
ID-10512,818032,48470,,2023-12-12,Campaign 12/12,BAGSAE5A72ED744C5A6,5.40E+06,1,0.00E+00,0,"5,400,000",Beauty & Grooming,COD
ID-12204,824754,104801,,2023-12-12,Campaign 12/12,COMBAT59BA247A567AF,7.71E+06,1,0.00E+00,0,"7,710,000",Computing,COD
ID-12632,828372,85775,,2023-12-12,Campaign 12/12,HASQAR5A7449994BBA7,1.86E+06,2,0.00E+00,0,"3,720,000",Health & Sports,COD
ID-10032,797133,46203,,2023-12-12,Campaign 12/12,BAGMAS59AD5DAA47DE3,4.50E+06,1,0.00E+00,0,"4,500,000",Beauty & Grooming,COD
ID-11305,821512,54779,,2023-12-12,Campaign 12/12,MEFHED59D33ED2263D3,7.99E+06,1,0.00E+00,0,"7,990,000",Men's Fashion,COD
ID-10292,802936,99071,,2023-12-12,Campaign 12/12,MEFAYB59FAB68FB76B8,3.99E+06,1,0.00E+00,0,"3,990,000",Men's Fashion,COD
ID-11414,821686,85775,,2023-12-12,Campaign 12/12,HASQAR5A74499AE11F9,4.70E+06,1,0.00E+00,0,"4,700,000",Health & Sports,COD
ID-9607,793894,77527,,2023-12-12,Campaign 12/12,SOGMAY5A2F7FDC6C795,3.65E+06,1,3.65E+05,0,"3,285,000",Soghaat,Instant Payment
ID-11087,820303,95299,,2023-12-12,Campaign 12/12,MEFRUB59ACC7BD20FCB,7.99E+06,1,0.00E+00,0,"7,990,000",Men's Fashion,Transfer Bank
ID-12379,826921,105020,,2023-12-12,Campaign 12/12,MEFTHE5AAF610E1A966-41,4.97E+06,1,0.00E+00,0,"4,970,000",Men's Fashion,COD
ID-10345,813169,93384,,2023-12-12,Campaign 12/12,HASQAR5A9F9E9A26160,2.22E+06,1,0.00E+00,0,"2,220,000",Health & Sports,COD
ID-9583,793337,64149,,2023-12-12,Campaign 12/12,BAGSAE5A002F041D698,7.20E+05,1,0.00E+00,0,"720,000",Beauty & Grooming,Transfer Bank
ID-12629,828369,85775,,2023-12-12,Campaign 12/12,HASQAR5A744999A7B52,1.33E+06,1,0.00E+00,0,"1,330,000",Health & Sports,COD
ID-12864,829573,105484,,2023-12-12,Campaign 12/12,WOFWIN5AD5C86D09382-M,4.98E+06,1,0.00E+00,0,"4,980,000",Women's Fashion,COD
ID-12215,824882,104820,,2023-12-12,Campaign 12/12,WOFCHA5A7D9E212DFC8-38B,6.40E+06,1,0.00E+00,0,"6,400,000",Women's Fashion,COD
ID-12609,828304,37525,,2023-12-12,Campaign 12/12,HALKHA5A93F589B2171,6.50E+06,1,0.00E+00,0,"6,500,000",Home & Living,COD
ID-11359,821346,104203,,2023-12-12,Campaign 12/12,MEFSIT5A8588A4C6815,7.60E+06,1,0.00E+00,0,"7,600,000",Men's Fashion,COD
ID-12118,825832,80431,,2023-12-12,Campaign 12/12,ROS5ACEFED0BFE27,5.00E+05,1,5.00E+04,0,"450,000",Superstore,Credit Card
ID-13005,830661,67551,,2023-12-12,Campaign 12/12,ZEG5AB8D54026548,7.02E+06,1,7.02E+05,0,"6,318,000",Superstore,Instant Payment
ID-12729,828986,105366,,2023-12-12,Campaign 12/12,MATMOB5A9D1FD8C5F00,1.50E+06,1,0.00E+00,0,"1,500,000",Mobiles & Tablets,COD
ID-12251,826054,104930,,2023-12-12,Campaign 12/12,AME5A82D37BC4249,2.09E+06,1,2.09E+05,0,"1,881,000",Superstore,COD
ID-10513,818014,48496,,2023-12-12,Campaign 12/12,MATMAU5A4B22BAEFD7A,1.45E+06,1,0.00E+00,0,"1,450,000",Mobiles & Tablets,COD
ID-9969,796495,4390,,2023-12-12,Campaign 12/12,MATAUD5A9E399C12E71,2.50E+06,1,0.00E+00,0,"2,500,000",Mobiles & Tablets,COD
ID-11506,822242,104420,,2023-12-12,Campaign 12/12,MATMTE5AAF5C1B34125,1.12E+06,1,0.00E+00,0,"1,120,000",Mobiles & Tablets,COD
ID-9890,795513,97422,,2023-12-12,Campaign 12/12,SOGAMB5A2E671507BC4,9.00E+05,1,9.00E+04,0,"810,000",Soghaat,Instant Payment
ID-12811,829355,65669,,2023-12-12,Campaign 12/12,APPEGA5ACDCC96031A2,9.00E+06,1,0.00E+00,0,"9,000,000",Appliances,COD
ID-11437,821899,104330,,2023-12-12,Campaign 12/12,HASVM5A8DF3860D0D4-M,1.99E+06,1,0.00E+00,0,"1,990,000",Health & Sports,COD
ID-11654,823310,85775,,2023-12-12,Campaign 12/12,HASQAR5A53692DE7DEE,1.06E+06,5,0.00E+00,0,"5,300,000",Health & Sports,COD
ID-10541,817663,103428,,2023-12-12,Campaign 12/12,WOFMAR5AA279C7212DA-XL,8.99E+06,1,0.00E+00,0,"8,990,000",Women's Fashion,COD
ID-11942,826384,19529,,2023-12-12,Campaign 12/12,HASQAR5A950338603F8,5.67E+06,1,5.67E+05,0,"5,103,000",Health & Sports,COD
ID-12979,830272,105563,,2023-12-12,Campaign 12/12,COMSMA59DCD0DC3DBF8,8.52E+06,1,0.00E+00,0,"8,520,000",Computing,COD
ID-10182,797753,72010,,2023-12-12,Campaign 12/12,MEFIGN5A7993547B75D-36,6.99E+06,1,0.00E+00,0,"6,990,000",Men's Fashion,Credit Card
ID-12718,828631,105303,,2023-12-12,Campaign 12/12,WOFREX5A9660EA023F8-M,8.99E+06,1,0.00E+00,0,"8,990,000",Women's Fashion,COD
ID-11061,820300,49042,,2023-12-12,Campaign 12/12,HALVIT5A9E63222054E,3.99E+06,1,0.00E+00,0,"3,990,000",Home & Living,COD
ID-12223,825376,104868,,2023-12-12,Campaign 12/12,WOFDEA5A2A88B6DAE25,1.49E+06,1,0.00E+00,0,"1,490,000",Women's Fashion,COD
ID-12288,826907,8316,,2023-12-12,Campaign 12/12,MATSAM5AABBBB780F3B,3.50E+06,1,0.00E+00,0,"3,500,000",Mobiles & Tablets,Transfer Bank
ID-12209,824763,104803,,2023-12-12,Campaign 12/12,PSO5A434829C02CA,3.00E+05,1,3.00E+04,0,"270,000",Superstore,COD
ID-11290,821151,104156,,2023-12-12,Campaign 12/12,KABSHO5A7ADAE03737E,1.70E+06,1,0.00E+00,0,"1,700,000",Kids & Baby,COD
ID-10375,815087,102612,,2023-12-12,Campaign 12/12,HALLAZ5A5495FDD5AA7,7.99E+06,1,0.00E+00,0,"7,990,000",Home & Living,COD
ID-10056,797112,62811,,2023-12-12,Campaign 12/12,BAGVIT5A9D40715F12E,4.20E+05,1,4.20E+04,0,"378,000",Beauty & Grooming,Instant Payment
ID-11884,825573,7447,,2023-12-12,Campaign 12/12,KNO59D64DAF36939,2.60E+05,5,2.60E+04,0,"1,274,000",Superstore,COD
ID-11751,823572,104612,,2023-12-12,Campaign 12/12,WOFZEW5AA23F707D85C-L,2.99E+06,1,0.00E+00,0,"2,990,000",Women's Fashion,COD
ID-12314,827020,65744,,2023-12-12,Campaign 12/12,SOGAMB5AA816466DD94,1.30E+06,3,0.00E+00,0,"3,900,000",Soghaat,COD
ID-12650,828319,105175,,2023-12-12,Campaign 12/12,HASBRA5A71C0F13A31D,2.60E+06,1,0.00E+00,0,"2,600,000",Health & Sports,Credit Card
ID-12692,828659,85775,,2023-12-12,Campaign 12/12,HASQAR5A744999A7B52,1.33E+06,1,0.00E+00,0,"1,330,000",Health & Sports,COD
ID-11291,821152,104156,,2023-12-12,Campaign 12/12,KABEAS5A97CF586C75B,3.99E+06,1,0.00E+00,0,"3,990,000",Kids & Baby,COD
ID-10892,819291,103777,,2023-12-12,Campaign 12/12,BKSFAV5A8EA17D4512F,6.17E+06,1,0.00E+00,0,"6,170,000",Books,COD
ID-12200,824651,104789,,2023-12-12,Campaign 12/12,BAGARC5AC1C5A3B7CF5,2.99E+06,1,2.99E+05,0,"2,691,000",Beauty & Grooming,COD
ID-10580,818312,28905,,2023-12-12,Campaign 12/12,SOGALM5A8BD55CD82F1,2.60E+06,1,0.00E+00,0,"2,600,000",Soghaat,COD
ID-12805,829491,27689,,2023-12-12,Campaign 12/12,BAGHEM5A9F907CEEC35,1.40E+06,1,0.00E+00,0,"1,400,000",Beauty & Grooming,COD
ID-10776,819107,69660,,2023-12-12,Campaign 12/12,SOGALM5A8BD55C356EA,3.60E+06,1,0.00E+00,0,"3,600,000",Soghaat,COD
ID-12725,828930,105348,,2023-12-12,Campaign 12/12,COMLIV5A912F7E7AF77,7.20E+06,1,0.00E+00,0,"7,200,000",Computing,COD
ID-10723,818476,103623,,2023-12-12,Campaign 12/12,KABMUM5AA668EF60F2A,1.49E+06,1,0.00E+00,0,"1,490,000",Kids & Baby,COD
ID-9736,796010,3948,,2023-12-12,Campaign 12/12,DET5A816ECB84C30,7.58E+06,1,7.58E+05,0,"6,822,000",Superstore,Instant Payment
ID-11093,820131,97339,,2023-12-12,Campaign 12/12,MEFRAF5A2A2D48CCA07-M,2.30E+06,1,0.00E+00,0,"2,300,000",Men's Fashion,Instant Payment
ID-10848,819186,85775,,2023-12-12,Campaign 12/12,HASQAR5A53693D2F6FF,7.98E+06,1,0.00E+00,0,"7,980,000",Health & Sports,COD
ID-11804,824031,60538,,2023-12-12,Campaign 12/12,WOFASA5A6ECCA719F46,1.90E+06,1,0.00E+00,0,"1,900,000",Women's Fashion,COD
ID-11916,826565,9664,,2023-12-12,Campaign 12/12,RAF59D64DB567970,7.50E+05,2,7.50E+04,0,"1,425,000",Superstore,COD
ID-9657,793329,91319,,2023-12-12,Campaign 12/12,VIT5A9D40C1A732B,1.60E+06,5,1.60E+05,0,"7,840,000",Superstore,Instant Payment
ID-10899,819351,103792,,2023-12-12,Campaign 12/12,BAGAPK5AB0B506332A2,3.49E+06,1,0.00E+00,0,"3,490,000",Beauty & Grooming,COD
ID-9753,795079,20607,,2023-12-12,Campaign 12/12,HASMD5A8D4354DB154,1.50E+06,1,1.50E+05,0,"1,350,000",Health & Sports,Instant Payment
ID-12585,827792,105160,,2023-12-12,Campaign 12/12,MEFRAF5A2A2D745BB8B-XL,2.99E+06,1,0.00E+00,0,"2,990,000",Men's Fashion,COD
ID-11991,825740,41558,,2023-12-12,Campaign 12/12,EAT5AA7D35F6D5BD,9.00E+05,1,9.00E+04,0,"810,000",Superstore,Instant Payment
ID-10461,816967,103227,,2023-12-12,Campaign 12/12,ENTUNI5A152C86AC6DF,8.32E+06,1,0.00E+00,0,"8,320,000",Entertainment,Instant Payment
ID-11044,820151,8172,,2023-12-12,Campaign 12/12,MEFMIL5A7DBB76B703D-M,4.99E+06,1,0.00E+00,0,"4,990,000",Men's Fashion,Virtual Account
ID-10790,819087,96163,,2023-12-12,Campaign 12/12,BAGCRE5A8ED1DB05599,7.00E+06,1,0.00E+00,0,"7,000,000",Beauty & Grooming,COD
ID-12770,829057,105382,,2023-12-12,Campaign 12/12,ENTUNI5A9E39C045F3F,2.40E+06,1,0.00E+00,0,"2,400,000",Entertainment,COD
ID-12843,829452,105451,,2023-12-12,Campaign 12/12,MATSAM5A49EAFADFAC8,1.38E+06,1,0.00E+00,0,"1,380,000",Mobiles & Tablets,COD
ID-11856,825959,98,,2023-12-12,Campaign 12/12,SOGAMB5A2E6713BB9AD,9.00E+05,1,0.00E+00,0,"900,000",Soghaat,COD
ID-11333,821304,103933,,2023-12-12,Campaign 12/12,HALSHO59F83740BD6CE,2.48E+06,1,0.00E+00,0,"2,480,000",Home & Living,Transfer Bank
